,Unnamed: 0,id,team_one,team_two,stage,winner,date,corona_virus_isolation,t1_wins_season,t1_losses_season,t2_wins_season,t2_losses_season,t1_matches_season,t2_matches_season,t1_win_percent_season,t2_win_percent_season,t1_wins_alltime,t1_losses_alltime,t2_wins_alltime,t2_losses_alltime,t1_matches_alltime,t2_matches_alltime,t1_win_percent_alltime,t2_win_percent_alltime,t1_wins_last_3,t1_losses_last_3,t2_wins_last_3,t2_losses_last_3,t1_win_percent_last_3,t2_win_percent_last_3,t1_wins_last_5,t1_losses_last_5,t2_wins_last_5,t2_losses_last_5,t1_win_percent_last_5,t2_win_percent_last_5,t1_wins_last_10,t1_losses_last_10,t2_wins_last_10,t2_losses_last_10,t1_win_percent_last_10,t2_win_percent_last_10,t1_wins_last_20,t1_losses_last_20,t2_wins_last_20,t2_losses_last_20,t1_win_percent_last_20,t2_win_percent_last_20,t1_place_last_season,t2_place_last_season,t1_wins_vs_t2,t1_losses_vs_t2,t1_matches_vs_t2,t1_win_percent_vs_t2,winner_label
421,421,21382,Boston Uprising,London Spitfire,Overwatch League Stage 3,London Spitfire,2019-06-08,False,7,8,8,6,15,14,0.4666666666666667,0.5714285714285714,35,25,40,24,60,64,0.5833333333333334,0.625,1,2,1,2,0.3333333333333333,0.3333333333333333,1,4,3,2,0.2,0.6,5,5,6,4,0.5,0.6,10,10,14,6,0.5,0.7,3,5,2,3,5,0.4,1
422,422,21354,Houston Outlaws,New York Excelsior,Overwatch League Stage 3,New York Excelsior,2019-06-08,False,3,11,13,4,14,17,0.21428571428571427,0.7647058823529411,25,30,51,14,55,65,0.45454545454545453,0.7846153846153846,0,3,1,2,0.0,0.3333333333333333,0,5,2,3,0.0,0.4,2,8,6,4,0.2,0.6,7,13,13,7,0.35,0.65,7,1,0,5,5,0.0,1
423,423,21336,Los Angeles Gladiators,Dallas Fuel,Overwatch League Stage 3,Los Angeles Gladiators,2019-06-08,False,9,6,9,6,15,15,0.6,0.6,35,25,21,35,60,56,0.5833333333333334,0.375,1,2,2,1,0.3333333333333333,0.6666666666666666,3,2,3,2,0.6,0.6,8,2,6,4,0.8,0.6,11,9,11,9,0.55,0.55,4,10,2,2,4,0.5,0
424,424,21349,Hangzhou Spark,Philadelphia Fusion,Overwatch League Stage 3,Hangzhou Spark,2019-06-08,False,9,7,9,7,16,16,0.5625,0.5625,9,7,38,27,16,65,0.5625,0.5846153846153846,2,1,1,2,0.6666666666666666,0.3333333333333333,4,1,2,3,0.8,0.4,6,4,5,5,0.6,0.5,,,11,9,,0.55,,6,0,0,0,,0
425,425,21366,Vancouver Titans,Atlanta Reign,Overwatch League Stage 3,Vancouver Titans,2019-06-08,False,19,1,7,9,20,16,0.95,0.4375,19,1,7,9,20,16,0.95,0.4375,2,1,1,2,0.6666666666666666,0.3333333333333333,4,1,3,2,0.8,0.6,9,1,3,7,0.9,0.3,19,1,,,0.95,,,,0,0,0,,0
426,426,21317,Seoul Dynasty,Guangzhou Charge,Overwatch League Stage 3,Seoul Dynasty,2019-06-08,False,9,8,6,9,17,15,0.5294117647058824,0.4,31,26,6,9,57,15,0.543859649122807,0.4,1,2,3,0,0.3333333333333333,1.0,3,2,3,2,0.6,0.6,5,5,3,7,0.5,0.3,10,10,,,0.5,,8,,0,0,0,,0
427,427,21375,Los Angeles Valiant,Chengdu Hunters,Overwatch League Stage 3,Los Angeles Valiant,2019-06-08,False,3,12,6,9,15,15,0.2,0.4,32,28,6,9,60,15,0.5333333333333333,0.4,1,2,1,2,0.3333333333333333,0.3333333333333333,2,3,1,4,0.4,0.2,3,7,4,6,0.3,0.4,5,15,,,0.25,,2,,1,0,1,1.0,0
428,428,21350,New York Excelsior,London Spitfire,Overwatch League Stage 3,New York Excelsior,2019-06-09,False,14,4,9,6,18,15,0.7777777777777778,0.6,52,14,41,24,66,65,0.7878787878787878,0.6307692307692307,2,1,2,1,0.6666666666666666,0.6666666666666666,2,3,3,2,0.4,0.6,7,3,6,4,0.7,0.6,14,6,14,6,0.7,0.7,1,5,3,2,5,0.6,0
429,429,21367,Paris Eternal,Boston Uprising,Overwatch League Stage 3,Paris Eternal,2019-06-09,False,6,8,7,9,14,16,0.42857142857142855,0.4375,6,8,35,26,14,61,0.42857142857142855,0.5737704918032787,1,2,1,2,0.3333333333333333,0.3333333333333333,2,3,1,4,0.4,0.2,4,6,4,6,0.4,0.4,,,9,11,,0.45,,3,0,0,0,,0
430,430,21318,Washington Justice,Dallas Fuel,Overwatch League Stage 3,Dallas Fuel,2019-06-09,False,2,12,9,7,14,16,0.14285714285714285,0.5625,2,12,21,36,14,57,0.14285714285714285,0.3684210526315789,1,2,1,2,0.3333333333333333,0.3333333333333333,1,4,3,2,0.2,0.6,2,8,5,5,0.2,0.5,,,11,9,,0.55,,10,0,0,0,,1
431,431,21376,Vancouver Titans,Los Angeles Gladiators,Overwatch League Stage 3,Vancouver Titans,2019-06-09,False,20,1,10,6,21,16,0.9523809523809523,0.625,20,1,36,25,21,61,0.9523809523809523,0.5901639344262295,2,1,1,2,0.6666666666666666,0.3333333333333333,4,1,3,2,0.8,0.6,9,1,8,2,0.9,0.8,19,1,11,9,0.95,0.55,,4,0,0,0,,0
432,432,21392,Houston Outlaws,San Francisco Shock,Overwatch League Stage 3,Houston Outlaws,2019-06-13,False,3,12,17,4,15,21,0.2,0.8095238095238095,25,31,34,27,56,61,0.44642857142857145,0.5573770491803278,0,3,3,0,0.0,1.0,0,5,5,0,0.0,1.0,1,9,10,0,0.1,1.0,6,14,16,4,0.3,0.8,7,9,1,3,4,0.25,0
433,433,21383,Shanghai Dragons,Atlanta Reign,Overwatch League Stage 3,Shanghai Dragons,2019-06-14,False,8,8,7,10,16,17,0.5,0.4117647058823529,8,48,7,10,56,17,0.14285714285714285,0.4117647058823529,1,2,1,2,0.3333333333333333,0.3333333333333333,3,2,2,3,0.6,0.4,6,4,3,7,0.6,0.3,8,12,,,0.4,,12,,0,0,0,,0
434,434,21326,Dallas Fuel,Chengdu Hunters,Overwatch League Stage 3,Chengdu Hunters,2019-06-14,False,10,7,6,10,17,16,0.5882352941176471,0.375,22,36,6,10,58,16,0.3793103448275862,0.375,1,2,0,3,0.3333333333333333,0.0,3,2,1,4,0.6,0.2,6,4,4,6,0.6,0.4,11,9,,,0.55,,10,,0,0,0,,1
435,435,21401,Hangzhou Spark,Vancouver Titans,Overwatch League Stage 3,Vancouver Titans,2019-06-14,False,10,7,21,1,17,22,0.5882352941176471,0.9545454545454546,10,7,21,1,17,22,0.5882352941176471,0.9545454545454546,2,1,2,1,0.6666666666666666,0.6666666666666666,4,1,4,1,0.8,0.8,7,3,9,1,0.7,0.9,,,19,1,,0.95,,,0,1,1,0.0,1
436,436,21290,Paris Eternal,New York Excelsior,Overwatch League Stage 3,New York Excelsior,2019-06-14,False,7,8,15,4,15,19,0.4666666666666667,0.7894736842105263,7,8,53,14,15,67,0.4666666666666667,0.7910447761194029,2,1,2,1,0.6666666666666666,0.6666666666666666,2,3,3,2,0.4,0.6,5,5,7,3,0.5,0.7,,,15,5,,0.75,,1,0,0,0,,1
437,437,21319,Toronto Defiant,London Spitfire,Overwatch League Stage 3,London Spitfire,2019-06-15,False,7,9,9,7,16,16,0.4375,0.5625,7,9,41,25,16,66,0.4375,0.6212121212121212,1,2,1,2,0.3333333333333333,0.3333333333333333,1,4,2,3,0.2,0.4,3,7,6,4,0.3,0.6,,,13,7,,0.65,,5,0,0,0,,1
438,438,21377,Boston Uprising,Houston Outlaws,Overwatch League Stage 3,Houston Outlaws,2019-06-15,False,7,10,4,12,17,16,0.4117647058823529,0.25,35,27,26,31,62,57,0.5645161290322581,0.45614035087719296,0,3,1,2,0.0,0.3333333333333333,1,4,1,4,0.2,0.2,3,7,1,9,0.3,0.1,8,12,6,14,0.4,0.3,3,7,2,3,5,0.4,1
439,439,21393,Los Angeles Gladiators,Philadelphia Fusion,Overwatch League Stage 3,Los Angeles Gladiators,2019-06-15,False,10,7,9,8,17,17,0.5882352941176471,0.5294117647058824,36,26,38,28,62,66,0.5806451612903226,0.5757575757575758,1,2,1,2,0.3333333333333333,0.3333333333333333,2,3,1,4,0.4,0.2,7,3,4,6,0.7,0.4,11,9,10,10,0.55,0.5,4,6,2,1,3,0.6666666666666666,0
440,440,21384,Washington Justice,Hangzhou Spark,Overwatch League Stage 3,Hangzhou Spark,2019-06-15,False,2,13,10,8,15,18,0.13333333333333333,0.5555555555555556,2,13,10,8,15,18,0.13333333333333333,0.5555555555555556,1,2,1,2,0.3333333333333333,0.3333333333333333,1,4,3,2,0.2,0.6,2,8,7,3,0.2,0.7,,,,,,,,,0,0,0,,1
441,441,21355,Seoul Dynasty,Atlanta Reign,Overwatch League Stage 3,Seoul Dynasty,2019-06-15,False,10,8,7,11,18,18,0.5555555555555556,0.3888888888888889,32,26,7,11,58,18,0.5517241379310345,0.3888888888888889,2,1,0,3,0.6666666666666666,0.0,3,2,1,4,0.6,0.2,5,5,3,7,0.5,0.3,11,9,,,0.55,,8,,0,0,0,,0
442,442,21402,Dallas Fuel,Vancouver Titans,Overwatch League Stage 3,Vancouver Titans,2019-06-15,False,10,8,22,1,18,23,0.5555555555555556,0.9565217391304348,22,37,22,1,59,23,0.3728813559322034,0.9565217391304348,1,2,3,0,0.3333333333333333,1.0,2,3,4,1,0.4,0.8,5,5,9,1,0.5,0.9,11,9,19,1,0.55,0.95,10,,0,2,2,0.0,1
443,443,21411,Guangzhou Charge,Los Angeles Valiant,Overwatch League Stage 3,Los Angeles Valiant,2019-06-15,False,6,10,4,12,16,16,0.375,0.25,6,10,33,28,16,61,0.375,0.5409836065573771,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,2,3,0.6,0.4,3,7,4,6,0.3,0.4,,,6,14,,0.3,,2,1,0,1,1.0,1
444,444,21327,San Francisco Shock,Seoul Dynasty,Overwatch League Stage 3,San Francisco Shock,2019-06-16,False,17,5,11,8,22,19,0.7727272727272727,0.5789473684210527,34,28,33,26,62,59,0.5483870967741935,0.559322033898305,2,1,3,0,0.6666666666666666,1.0,4,1,3,2,0.8,0.6,9,1,6,4,0.9,0.6,16,4,11,9,0.8,0.55,9,8,1,3,4,0.25,0
445,445,21307,Florida Mayhem,Paris Eternal,Overwatch League Stage 3,Paris Eternal,2019-06-16,False,1,14,7,9,15,16,0.06666666666666667,0.4375,8,47,7,9,55,16,0.14545454545454545,0.4375,0,3,2,1,0.0,0.6666666666666666,0,5,2,3,0.0,0.4,0,10,4,6,0.0,0.4,2,18,,,0.1,,11,,0,1,1,0.0,1
446,446,21337,Philadelphia Fusion,Boston Uprising,Overwatch League Stage 3,Philadelphia Fusion,2019-06-16,False,9,9,7,11,18,18,0.5,0.3888888888888889,38,29,35,28,67,63,0.5671641791044776,0.5555555555555556,0,3,0,3,0.0,0.0,1,4,1,4,0.2,0.2,4,6,3,7,0.4,0.3,9,11,8,12,0.45,0.4,6,3,4,3,7,0.5714285714285714,0
447,447,21368,Washington Justice,Los Angeles Gladiators,Overwatch League Stage 3,Los Angeles Gladiators,2019-06-16,False,2,14,11,7,16,18,0.125,0.6111111111111112,2,14,37,26,16,63,0.125,0.5873015873015873,1,2,2,1,0.3333333333333333,0.6666666666666666,1,4,2,3,0.2,0.4,2,8,7,3,0.2,0.7,,,11,9,,0.55,,4,0,0,0,,1
448,448,21378,San Francisco Shock,Boston Uprising,Overwatch League Stage 3,San Francisco Shock,2019-06-20,False,18,5,7,12,23,19,0.782608695652174,0.3684210526315789,35,28,35,29,63,64,0.5555555555555556,0.546875,2,1,0,3,0.6666666666666666,0.0,4,1,0,5,0.8,0.0,9,1,2,8,0.9,0.2,17,3,8,12,0.85,0.4,9,3,2,1,3,0.6666666666666666,0
449,449,21394,Paris Eternal,Houston Outlaws,Overwatch League Stage 3,Houston Outlaws,2019-06-21,False,8,9,5,12,17,17,0.47058823529411764,0.29411764705882354,8,9,27,31,17,58,0.47058823529411764,0.46551724137931033,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,2,3,0.6,0.4,5,5,2,8,0.5,0.2,,,6,14,,0.3,,7,0,0,0,,1
450,450,21386,Hangzhou Spark,Dallas Fuel,Overwatch League Stage 3,Hangzhou Spark,2019-06-21,False,11,8,10,9,19,19,0.5789473684210527,0.5263157894736842,11,8,22,38,19,60,0.5789473684210527,0.36666666666666664,2,1,1,2,0.6666666666666666,0.3333333333333333,3,2,1,4,0.6,0.2,7,3,4,6,0.7,0.4,,,10,10,,0.5,,10,0,0,0,,0
451,451,21328,Shanghai Dragons,Los Angeles Valiant,Overwatch League Stage 3,Los Angeles Valiant,2019-06-21,False,9,8,5,12,17,17,0.5294117647058824,0.29411764705882354,9,48,34,28,57,62,0.15789473684210525,0.5483870967741935,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,3,2,0.6,0.6,6,4,5,5,0.6,0.5,9,11,6,14,0.45,0.3,12,2,1,4,5,0.2,1
452,452,21403,London Spitfire,New York Excelsior,Overwatch League Stage 3,New York Excelsior,2019-06-21,False,10,7,16,4,17,20,0.5882352941176471,0.8,42,25,54,14,67,68,0.6268656716417911,0.7941176470588235,2,1,3,0,0.6666666666666666,1.0,3,2,4,1,0.6,0.8,7,3,7,3,0.7,0.7,13,7,16,4,0.65,0.8,5,1,2,4,6,0.3333333333333333,1
453,453,21412,San Francisco Shock,Florida Mayhem,Overwatch League Stage 3,San Francisco Shock,2019-06-22,False,19,5,1,15,24,16,0.7916666666666666,0.0625,36,28,8,48,64,56,0.5625,0.14285714285714285,2,1,0,3,0.6666666666666666,0.0,4,1,0,5,0.8,0.0,9,1,0,10,0.9,0.0,17,3,2,18,0.85,0.1,9,11,2,1,3,0.6666666666666666,0
454,454,21308,Los Angeles Gladiators,Shanghai Dragons,Overwatch League Stage 3,Shanghai Dragons,2019-06-22,False,12,7,9,9,19,18,0.631578947368421,0.5,38,26,9,49,64,58,0.59375,0.15517241379310345,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,2,3,0.6,0.4,7,3,6,4,0.7,0.6,12,8,9,11,0.6,0.45,4,12,5,0,5,1.0,1
455,455,21385,Chengdu Hunters,Vancouver Titans,Overwatch League Stage 3,Vancouver Titans,2019-06-22,False,7,10,23,1,17,24,0.4117647058823529,0.9583333333333334,7,10,23,1,17,24,0.4117647058823529,0.9583333333333334,1,2,3,0,0.3333333333333333,1.0,2,3,4,1,0.4,0.8,4,6,9,1,0.4,0.9,,,19,1,,0.95,,,0,1,1,0.0,1
456,456,21404,London Spitfire,Washington Justice,Overwatch League Stage 3,London Spitfire,2019-06-22,False,10,8,2,15,18,17,0.5555555555555556,0.11764705882352941,42,26,2,15,68,17,0.6176470588235294,0.11764705882352941,1,2,0,3,0.3333333333333333,0.0,2,3,1,4,0.4,0.2,6,4,1,9,0.6,0.1,12,8,,,0.6,,5,,1,0,1,1.0,0
457,457,21413,Atlanta Reign,Philadelphia Fusion,Overwatch League Stage 3,Philadelphia Fusion,2019-06-22,False,7,12,10,9,19,19,0.3684210526315789,0.5263157894736842,7,12,39,29,19,68,0.3684210526315789,0.5735294117647058,0,3,1,2,0.0,0.3333333333333333,1,4,2,3,0.2,0.4,3,7,4,6,0.3,0.4,,,10,10,,0.5,,6,0,2,2,0.0,1
458,458,21369,Toronto Defiant,Guangzhou Charge,Overwatch League Stage 3,Guangzhou Charge,2019-06-22,False,7,10,6,11,17,17,0.4117647058823529,0.35294117647058826,7,10,6,11,17,17,0.4117647058823529,0.35294117647058826,1,2,1,2,0.3333333333333333,0.3333333333333333,1,4,3,2,0.2,0.6,2,8,3,7,0.2,0.3,,,,,,,,,0,0,0,,1
459,459,21329,Hangzhou Spark,Seoul Dynasty,Overwatch League Stage 3,Hangzhou Spark,2019-06-23,False,12,8,11,9,20,20,0.6,0.55,12,8,33,27,20,60,0.6,0.55,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,3,2,0.6,0.6,7,3,6,4,0.7,0.6,12,8,11,9,0.6,0.55,,8,1,0,1,1.0,0
460,460,21320,Chengdu Hunters,Dallas Fuel,Overwatch League Stage 3,Chengdu Hunters,2019-06-23,False,7,11,10,10,18,20,0.3888888888888889,0.5,7,11,22,39,18,61,0.3888888888888889,0.36065573770491804,1,2,0,3,0.3333333333333333,0.0,1,4,1,4,0.2,0.2,3,7,4,6,0.3,0.4,,,10,10,,0.5,,10,1,0,1,1.0,0
461,461,21379,Boston Uprising,Paris Eternal,Overwatch League Stage 3,Boston Uprising,2019-06-23,False,7,13,8,10,20,18,0.35,0.4444444444444444,35,30,8,10,65,18,0.5384615384615384,0.4444444444444444,0,3,1,2,0.0,0.3333333333333333,0,5,3,2,0.0,0.6,1,9,4,6,0.1,0.4,7,13,,,0.35,,3,,0,1,1,0.0,0
462,462,21395,Houston Outlaws,Florida Mayhem,Overwatch League Stage 3,Florida Mayhem,2019-06-23,False,6,12,1,16,18,17,0.3333333333333333,0.058823529411764705,28,31,8,49,59,57,0.4745762711864407,0.14035087719298245,3,0,0,3,1.0,0.0,3,2,0,5,0.6,0.0,3,7,0,10,0.3,0.0,7,13,1,19,0.35,0.05,7,11,5,0,5,1.0,1
463,463,21330,Los Angeles Valiant,Vancouver Titans,Overwatch League Stage 3,Los Angeles Valiant,2019-06-24,False,6,12,24,1,18,25,0.3333333333333333,0.96,35,28,24,1,63,25,0.5555555555555556,0.96,3,0,3,0,1.0,1.0,4,1,5,0,0.8,1.0,6,4,9,1,0.6,0.9,6,14,19,1,0.3,0.95,2,,0,1,1,0.0,0
464,464,21309,Hangzhou Spark,Los Angeles Valiant,Overwatch League Stage 3,Hangzhou Spark,2019-06-28,False,13,8,7,12,21,19,0.6190476190476191,0.3684210526315789,13,8,36,28,21,64,0.6190476190476191,0.5625,3,0,3,0,1.0,1.0,4,1,4,1,0.8,0.8,8,2,6,4,0.8,0.6,12,8,7,13,0.6,0.35,,2,1,0,1,1.0,0
465,465,21356,Paris Eternal,Seoul Dynasty,Overwatch League Stage 3,Seoul Dynasty,2019-06-28,False,8,11,11,10,19,21,0.42105263157894735,0.5238095238095238,8,11,33,28,19,61,0.42105263157894735,0.5409836065573771,1,2,1,2,0.3333333333333333,0.3333333333333333,2,3,3,2,0.4,0.6,4,6,6,4,0.4,0.6,,,10,10,,0.5,,8,0,0,0,,1
466,466,21338,San Francisco Shock,Chengdu Hunters,Overwatch League Stage 3,Chengdu Hunters,2019-06-28,False,20,5,8,11,25,19,0.8,0.42105263157894735,37,28,8,11,65,19,0.5692307692307692,0.42105263157894735,3,0,2,1,1.0,0.6666666666666666,4,1,2,3,0.8,0.4,9,1,3,7,0.9,0.3,17,3,,,0.85,,9,,0,0,0,,1
467,467,21421,London Spitfire,Los Angeles Valiant,Overwatch League Stage 3,Los Angeles Valiant,2019-06-29,False,11,8,7,13,19,20,0.5789473684210527,0.35,43,26,36,29,69,65,0.6231884057971014,0.5538461538461539,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,4,1,0.6,0.8,6,4,6,4,0.6,0.6,12,8,7,13,0.6,0.35,5,2,4,1,5,0.8,1
468,468,21370,Toronto Defiant,Los Angeles Gladiators,Overwatch League Stage 3,Los Angeles Gladiators,2019-06-29,False,7,11,12,8,18,20,0.3888888888888889,0.6,7,11,38,27,18,65,0.3888888888888889,0.5846153846153846,0,3,2,1,0.0,0.6666666666666666,1,4,3,2,0.2,0.6,2,8,6,4,0.2,0.6,,,12,8,,0.6,,4,0,0,0,,1
469,469,21431,Houston Outlaws,Washington Justice,Overwatch League Stage 3,Houston Outlaws,2019-06-29,False,6,13,2,16,19,18,0.3157894736842105,0.1111111111111111,28,32,2,16,60,18,0.4666666666666667,0.1111111111111111,2,1,0,3,0.6666666666666666,0.0,3,2,1,4,0.6,0.2,3,7,1,9,0.3,0.1,6,14,,,0.3,,7,,0,0,0,,0
470,470,21405,Dallas Fuel,New York Excelsior,Overwatch League Stage 3,New York Excelsior,2019-06-29,False,10,11,17,4,21,21,0.47619047619047616,0.8095238095238095,22,40,55,14,62,69,0.3548387096774194,0.7971014492753623,0,3,3,0,0.0,1.0,1,4,4,1,0.2,0.8,4,6,7,3,0.4,0.7,10,10,16,4,0.5,0.8,10,1,0,4,4,0.0,1
471,471,21310,Boston Uprising,Philadelphia Fusion,Overwatch League Stage 3,Philadelphia Fusion,2019-06-29,False,8,13,11,9,21,20,0.38095238095238093,0.55,36,30,40,29,66,69,0.5454545454545454,0.5797101449275363,1,2,2,1,0.3333333333333333,0.6666666666666666,1,4,2,3,0.2,0.4,2,8,5,5,0.2,0.5,8,12,11,9,0.4,0.55,3,6,3,5,8,0.375,1
472,472,21414,Florida Mayhem,Hangzhou Spark,Overwatch League Stage 3,Hangzhou Spark,2019-06-29,False,2,16,14,8,18,22,0.1111111111111111,0.6363636363636364,9,49,14,8,58,22,0.15517241379310345,0.6363636363636364,1,2,3,0,0.3333333333333333,1.0,1,4,4,1,0.2,0.8,1,9,8,2,0.1,0.8,2,18,12,8,0.1,0.6,11,,0,0,0,,1
473,473,21441,Shanghai Dragons,Guangzhou Charge,Overwatch League Stage 3,Shanghai Dragons,2019-06-30,False,10,9,7,11,19,18,0.5263157894736842,0.3888888888888889,10,49,7,11,59,18,0.1694915254237288,0.3888888888888889,2,1,1,2,0.6666666666666666,0.3333333333333333,3,2,3,2,0.6,0.6,7,3,4,6,0.7,0.4,10,10,,,0.5,,12,,0,0,0,,0
474,474,21422,Los Angeles Gladiators,Vancouver Titans,Overwatch League Stage 3,Vancouver Titans,2019-06-30,False,13,8,24,2,21,26,0.6190476190476191,0.9230769230769231,39,27,24,2,66,26,0.5909090909090909,0.9230769230769231,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,4,1,0.6,0.8,6,4,8,2,0.6,0.8,13,7,18,2,0.65,0.9,4,,0,1,1,0.0,1
475,475,21357,London Spitfire,San Francisco Shock,Overwatch League Stage 3,San Francisco Shock,2019-06-30,False,11,9,20,6,20,26,0.55,0.7692307692307693,43,27,37,29,70,66,0.6142857142857143,0.5606060606060606,1,2,2,1,0.3333333333333333,0.6666666666666666,2,3,3,2,0.4,0.6,5,5,8,2,0.5,0.8,11,9,17,3,0.55,0.85,5,9,4,0,4,1.0,1
476,476,21339,Houston Outlaws,Toronto Defiant,Overwatch League Stage 3,Houston Outlaws,2019-06-30,False,7,13,7,12,20,19,0.35,0.3684210526315789,29,32,7,12,61,19,0.47540983606557374,0.3684210526315789,2,1,0,3,0.6666666666666666,0.0,4,1,1,4,0.8,0.2,4,6,1,9,0.4,0.1,7,13,,,0.35,,7,,0,1,1,0.0,0
477,477,21451,Chengdu Hunters,Seoul Dynasty,Overwatch League Stage 3,Seoul Dynasty,2019-07-01,False,9,11,12,10,20,22,0.45,0.5454545454545454,9,11,34,28,20,62,0.45,0.5483870967741935,2,1,1,2,0.6666666666666666,0.3333333333333333,3,2,3,2,0.6,0.6,4,6,6,4,0.4,0.6,9,11,11,9,0.45,0.55,,8,0,1,1,0.0,1
478,478,21461,Florida Mayhem,New York Excelsior,Overwatch League Stage 3,New York Excelsior,2019-07-06,False,2,17,18,4,19,22,0.10526315789473684,0.8181818181818182,9,50,56,14,59,70,0.15254237288135594,0.8,1,2,3,0,0.3333333333333333,1.0,1,4,5,0,0.2,1.0,1,9,7,3,0.1,0.7,2,18,16,4,0.1,0.8,11,1,0,5,5,0.0,1
479,479,21380,Philadelphia Fusion,Washington Justice,Overwatch League Stage 3,Philadelphia Fusion,2019-07-06,False,12,9,2,17,21,19,0.5714285714285714,0.10526315789473684,41,29,2,17,70,19,0.5857142857142857,0.10526315789473684,3,0,0,3,1.0,0.0,3,2,0,5,0.6,0.0,5,5,1,9,0.5,0.1,11,9,,,0.55,,6,,1,0,1,1.0,0
480,480,21387,Toronto Defiant,Atlanta Reign,Overwatch League Stage 3,Atlanta Reign,2019-07-06,False,7,13,7,13,20,20,0.35,0.35,7,13,7,13,20,20,0.35,0.35,0,3,0,3,0.0,0.0,0,5,0,5,0.0,0.0,1,9,3,7,0.1,0.3,7,13,7,13,0.35,0.35,,,0,1,1,0.0,1
481,481,21396,Guangzhou Charge,Shanghai Dragons,Overwatch League Stage 3,Guangzhou Charge,2019-07-06,False,7,12,11,9,19,20,0.3684210526315789,0.55,7,12,11,49,19,60,0.3684210526315789,0.18333333333333332,1,2,2,1,0.3333333333333333,0.6666666666666666,2,3,4,1,0.4,0.8,4,6,7,3,0.4,0.7,,,11,9,,0.55,,12,0,1,1,0.0,0
482,482,21432,Philadelphia Fusion,Shanghai Dragons,Overwatch League Stage 3,Shanghai Dragons,2019-07-07,False,13,9,11,10,22,21,0.5909090909090909,0.5238095238095238,42,29,11,50,71,61,0.5915492957746479,0.18032786885245902,3,0,2,1,1.0,0.6666666666666666,4,1,3,2,0.8,0.6,5,5,6,4,0.5,0.6,11,9,11,9,0.55,0.55,6,12,4,0,4,1.0,1
483,483,21406,Washington Justice,Guangzhou Charge,Overwatch League Stage 3,Guangzhou Charge,2019-07-07,False,2,18,8,12,20,20,0.1,0.4,2,18,8,12,20,20,0.1,0.4,0,3,2,1,0.0,0.6666666666666666,0,5,2,3,0.0,0.4,1,9,5,5,0.1,0.5,2,18,8,12,0.1,0.4,,,0,0,0,,1
484,484,21442,Florida Mayhem,Atlanta Reign,Overwatch League Stage 3,Atlanta Reign,2019-07-07,False,2,18,8,13,20,21,0.1,0.38095238095238093,9,51,8,13,60,21,0.15,0.38095238095238093,1,2,1,2,0.3333333333333333,0.3333333333333333,1,4,1,4,0.2,0.2,1,9,4,6,0.1,0.4,2,18,7,13,0.1,0.35,11,,0,1,1,0.0,1
485,485,21415,New York Excelsior,Toronto Defiant,Overwatch League Stage 3,New York Excelsior,2019-07-07,False,19,4,7,14,23,21,0.8260869565217391,0.3333333333333333,57,14,7,14,71,21,0.8028169014084507,0.3333333333333333,3,0,0,3,1.0,0.0,5,0,0,5,1.0,0.0,7,3,1,9,0.7,0.1,16,4,6,14,0.8,0.3,1,,1,0,1,1.0,0
486,486,20321,Houston Outlaws,Vancouver Titans,Overwatch League Stage 3 Title Matches,Vancouver Titans,2019-07-12,False,8,13,25,2,21,27,0.38095238095238093,0.9259259259259259,30,32,25,2,62,27,0.4838709677419355,0.9259259259259259,2,1,2,1,0.6666666666666666,0.6666666666666666,4,1,4,1,0.8,0.8,5,5,8,2,0.5,0.8,8,12,18,2,0.4,0.9,7,,0,1,1,0.0,1
487,487,20322,Shanghai Dragons,New York Excelsior,Overwatch League Stage 3 Title Matches,Shanghai Dragons,2019-07-12,False,12,10,20,4,22,24,0.5454545454545454,0.8333333333333334,12,50,58,14,62,72,0.1935483870967742,0.8055555555555556,2,1,3,0,0.6666666666666666,1.0,3,2,5,0,0.6,1.0,6,4,8,2,0.6,0.8,12,8,16,4,0.6,0.8,12,1,0,5,5,0.0,0
488,488,20323,Seoul Dynasty,San Francisco Shock,Overwatch League Stage 3 Title Matches,San Francisco Shock,2019-07-13,False,13,10,21,6,23,27,0.5652173913043478,0.7777777777777778,35,28,38,29,63,67,0.5555555555555556,0.5671641791044776,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,4,1,0.6,0.8,6,4,8,2,0.6,0.8,11,9,17,3,0.55,0.85,8,9,3,2,5,0.6,1
489,489,20324,Los Angeles Valiant,Hangzhou Spark,Overwatch League Stage 3 Title Matches,Los Angeles Valiant,2019-07-13,False,8,13,15,8,21,23,0.38095238095238093,0.6521739130434783,37,29,15,8,66,23,0.5606060606060606,0.6521739130434783,2,1,3,0,0.6666666666666666,1.0,4,1,5,0,0.8,1.0,6,4,8,2,0.6,0.8,8,12,13,7,0.4,0.65,2,,0,2,2,0.0,0
