,Unnamed: 0,id,team_one,team_two,stage,winner,date,corona_virus_isolation,t1_wins_season,t1_losses_season,t2_wins_season,t2_losses_season,t1_matches_season,t2_matches_season,t1_win_percent_season,t2_win_percent_season,t1_wins_alltime,t1_losses_alltime,t2_wins_alltime,t2_losses_alltime,t1_matches_alltime,t2_matches_alltime,t1_win_percent_alltime,t2_win_percent_alltime,t1_wins_last_3,t1_losses_last_3,t2_wins_last_3,t2_losses_last_3,t1_win_percent_last_3,t2_win_percent_last_3,t1_wins_last_5,t1_losses_last_5,t2_wins_last_5,t2_losses_last_5,t1_win_percent_last_5,t2_win_percent_last_5,t1_wins_last_10,t1_losses_last_10,t2_wins_last_10,t2_losses_last_10,t1_win_percent_last_10,t2_win_percent_last_10,t1_wins_last_20,t1_losses_last_20,t2_wins_last_20,t2_losses_last_20,t1_win_percent_last_20,t2_win_percent_last_20,t1_place_last_season,t2_place_last_season,t1_wins_vs_t2,t1_losses_vs_t2,t1_matches_vs_t2,t1_win_percent_vs_t2,winner_label,t1_odds,t2_odds
595,595,31012,Paris Eternal,Washington Justice,OWL 2020 Regular Season,Paris Eternal,2020-02-23,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,12.0,17.0,9.0,21.0,29.0,30.0,0.4137931034482759,0.3,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,3.0,2.0,3.0,2.0,0.6,0.6,4.0,6.0,7.0,3.0,0.4,0.7,8.0,12.0,8.0,12.0,0.4,0.4,14.0,17.0,1,1,2,0.5,0,,
596,596,31016,New York Excelsior,Houston Outlaws,OWL 2020 Regular Season,New York Excelsior,2020-02-23,False,2.0,1.0,0.0,3.0,3.0,3.0,0.6666666666666666,0.0,65.0,22.0,31.0,42.0,87.0,73.0,0.7471264367816092,0.4246575342465753,2.0,1.0,0.0,3.0,0.6666666666666666,0.0,2.0,3.0,0.0,5.0,0.4,0.0,5.0,5.0,1.0,9.0,0.5,0.1,12.0,8.0,6.0,14.0,0.6,0.3,2.0,16.0,6,0,6,1.0,0,-3333,965
597,597,31017,Toronto Defiant,Philadelphia Fusion,OWL 2020 Regular Season,Philadelphia Fusion,2020-02-23,False,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,9.0,21.0,48.0,35.0,30.0,83.0,0.3,0.5783132530120482,1.0,2.0,3.0,0.0,0.3333333333333333,1.0,1.0,4.0,4.0,1.0,0.2,0.8,2.0,8.0,6.0,4.0,0.2,0.6,3.0,17.0,11.0,9.0,0.15,0.55,17.0,10.0,0,2,2,0.0,1,278,-417
598,598,31018,London Spitfire,Washington Justice,OWL 2020 Regular Season,London Spitfire,2020-02-24,False,0.0,2.0,1.0,2.0,2.0,3.0,0.0,0.3333333333333333,48.0,35.0,9.0,22.0,83.0,31.0,0.5783132530120482,0.2903225806451613,0.0,3.0,1.0,2.0,0.0,0.3333333333333333,1.0,4.0,2.0,3.0,0.2,0.4,3.0,7.0,7.0,3.0,0.3,0.7,8.0,12.0,8.0,12.0,0.4,0.4,7.0,17.0,2,0,2,1.0,0,,
599,599,31023,New York Excelsior,Florida Mayhem,OWL 2020 Regular Season,New York Excelsior,2020-02-29,False,3.0,1.0,1.0,1.0,4.0,2.0,0.75,0.5,66.0,22.0,14.0,56.0,88.0,70.0,0.75,0.2,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,0.6,0.6,6.0,4.0,5.0,5.0,0.6,0.5,12.0,8.0,6.0,14.0,0.6,0.3,2.0,20.0,6,0,6,1.0,0,-625,388
600,600,31024,Toronto Defiant,Atlanta Reign,OWL 2020 Regular Season,Atlanta Reign,2020-02-29,False,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.0,9.0,22.0,17.0,15.0,31.0,32.0,0.2903225806451613,0.53125,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,4.0,3.0,2.0,0.2,0.6,2.0,8.0,8.0,2.0,0.2,0.8,3.0,17.0,12.0,8.0,0.15,0.6,17.0,6.0,0,2,2,0.0,1,175,-233
601,601,31025,London Spitfire,Houston Outlaws,OWL 2020 Regular Season,London Spitfire,2020-02-29,False,1.0,2.0,0.0,4.0,3.0,4.0,0.3333333333333333,0.0,49.0,35.0,31.0,43.0,84.0,74.0,0.5833333333333334,0.4189189189189189,1.0,2.0,0.0,3.0,0.3333333333333333,0.0,1.0,4.0,0.0,5.0,0.2,0.0,3.0,7.0,1.0,9.0,0.3,0.1,9.0,11.0,6.0,14.0,0.45,0.3,7.0,16.0,3,4,7,0.42857142857142855,0,-1000,800
602,602,31029,Boston Uprising,Philadelphia Fusion,OWL 2020 Regular Season,Philadelphia Fusion,2020-03-01,False,1.0,1.0,4.0,0.0,2.0,4.0,0.5,1.0,37.0,39.0,49.0,35.0,76.0,84.0,0.4868421052631579,0.5833333333333334,1.0,2.0,3.0,0.0,0.3333333333333333,1.0,1.0,4.0,4.0,1.0,0.2,0.8,1.0,9.0,7.0,3.0,0.1,0.7,3.0,17.0,11.0,9.0,0.15,0.55,19.0,10.0,3,6,9,0.3333333333333333,1,821,-2000
603,603,31030,Paris Eternal,Atlanta Reign,OWL 2020 Regular Season,Paris Eternal,2020-03-01,False,2.0,1.0,1.0,0.0,3.0,1.0,0.6666666666666666,1.0,13.0,17.0,18.0,15.0,30.0,33.0,0.43333333333333335,0.5454545454545454,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,3.0,2.0,3.0,2.0,0.6,0.6,5.0,5.0,8.0,2.0,0.5,0.8,8.0,12.0,12.0,8.0,0.4,0.6,14.0,6.0,0,2,2,0.0,0,262,-385
604,604,31031,London Spitfire,Florida Mayhem,OWL 2020 Regular Season,London Spitfire,2020-03-01,False,2.0,2.0,1.0,2.0,4.0,3.0,0.5,0.3333333333333333,50.0,35.0,14.0,57.0,85.0,71.0,0.5882352941176471,0.19718309859154928,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,2.0,3.0,3.0,2.0,0.4,0.6,4.0,6.0,5.0,5.0,0.4,0.5,9.0,11.0,6.0,14.0,0.45,0.3,7.0,20.0,5,1,6,0.8333333333333334,0,-141,104
605,605,31032,Toronto Defiant,Houston Outlaws,OWL 2020 Regular Season,Houston Outlaws,2020-03-01,False,1.0,2.0,0.0,5.0,3.0,5.0,0.3333333333333333,0.0,9.0,23.0,31.0,44.0,32.0,75.0,0.28125,0.4133333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.0,1.0,4.0,0.0,5.0,0.2,0.0,2.0,8.0,0.0,10.0,0.2,0.0,3.0,17.0,6.0,14.0,0.15,0.3,17.0,16.0,1,1,2,0.5,1,-556,348
606,606,31036,Toronto Defiant,Florida Mayhem,OWL 2020 Regular Season,Florida Mayhem,2020-03-07,False,1.0,3.0,1.0,3.0,4.0,4.0,0.25,0.25,9.0,24.0,14.0,58.0,33.0,72.0,0.2727272727272727,0.19444444444444445,0.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,3.0,0.2,0.4,2.0,8.0,5.0,5.0,0.2,0.5,3.0,17.0,6.0,14.0,0.15,0.3,17.0,20.0,0,2,2,0.0,1,-156,120
607,607,31037,Paris Eternal,Houston Outlaws,OWL 2020 Regular Season,Houston Outlaws,2020-03-07,False,3.0,1.0,1.0,5.0,4.0,6.0,0.75,0.16666666666666666,14.0,17.0,32.0,44.0,31.0,76.0,0.4516129032258064,0.42105263157894735,3.0,0.0,1.0,2.0,1.0,0.3333333333333333,3.0,2.0,1.0,4.0,0.6,0.2,5.0,5.0,1.0,9.0,0.5,0.1,9.0,11.0,7.0,13.0,0.45,0.35,14.0,16.0,1,1,2,0.5,1,-476,324
608,608,31038,Boston Uprising,Washington Justice,OWL 2020 Regular Season,Washington Justice,2020-03-07,False,1.0,2.0,1.0,3.0,3.0,4.0,0.3333333333333333,0.25,37.0,40.0,9.0,23.0,77.0,32.0,0.4805194805194805,0.28125,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,4.0,2.0,3.0,0.2,0.4,1.0,9.0,6.0,4.0,0.1,0.6,3.0,17.0,8.0,12.0,0.15,0.4,19.0,17.0,0,2,2,0.0,1,276,-385
609,609,31042,Paris Eternal,Philadelphia Fusion,OWL 2020 Regular Season,Paris Eternal,2020-03-08,False,3.0,2.0,5.0,0.0,5.0,5.0,0.6,1.0,14.0,18.0,50.0,35.0,32.0,85.0,0.4375,0.5882352941176471,2.0,1.0,3.0,0.0,0.6666666666666666,1.0,3.0,2.0,5.0,0.0,0.6,1.0,5.0,5.0,7.0,3.0,0.5,0.7,9.0,11.0,12.0,8.0,0.45,0.6,14.0,10.0,1,1,2,0.5,0,254,-370
610,610,31044,New York Excelsior,Washington Justice,OWL 2020 Regular Season,New York Excelsior,2020-03-08,False,4.0,1.0,2.0,3.0,5.0,5.0,0.8,0.4,67.0,22.0,10.0,23.0,89.0,33.0,0.7528089887640449,0.30303030303030304,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,4.0,1.0,2.0,3.0,0.8,0.4,6.0,4.0,6.0,4.0,0.6,0.6,12.0,8.0,9.0,11.0,0.6,0.45,2.0,17.0,2,0,2,1.0,0,-417,284
611,611,31043,Boston Uprising,Atlanta Reign,OWL 2020 Regular Season,Atlanta Reign,2020-03-08,False,1.0,3.0,1.0,1.0,4.0,2.0,0.25,0.5,37.0,41.0,18.0,16.0,78.0,34.0,0.4743589743589744,0.5294117647058824,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,4.0,2.0,3.0,0.2,0.4,1.0,9.0,7.0,3.0,0.1,0.7,3.0,17.0,12.0,8.0,0.15,0.6,19.0,6.0,1,1,2,0.5,1,525,-1000
612,612,32811,Guangzhou Charge,Shanghai Dragons,OWL 2020 Regular Season,Shanghai Dragons,2020-03-28,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,17.0,57.0,30.0,74.0,0.5333333333333333,0.2297297297297297,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,4.0,1.0,1.0,4.0,0.8,0.2,8.0,2.0,3.0,7.0,0.8,0.3,13.0,7.0,10.0,10.0,0.65,0.5,9.0,11.0,1,1,2,0.5,1,,
613,613,31003,Chengdu Hunters,Hangzhou Spark,OWL 2020 Regular Season,Hangzhou Spark,2020-03-28,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,21.0,14.0,29.0,35.0,0.4482758620689655,0.6,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,2.0,3.0,3.0,2.0,0.4,0.6,5.0,5.0,6.0,4.0,0.5,0.6,8.0,12.0,12.0,8.0,0.4,0.6,12.0,4.0,0,2,2,0.0,1,,
614,614,31066,Toronto Defiant,Boston Uprising,OWL 2020 Regular Season,Toronto Defiant,2020-03-28,True,1.0,4.0,1.0,4.0,5.0,5.0,0.2,0.2,9.0,25.0,37.0,42.0,34.0,79.0,0.2647058823529412,0.4683544303797468,0.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.2,0.2,2.0,8.0,1.0,9.0,0.2,0.1,3.0,17.0,2.0,18.0,0.15,0.1,17.0,19.0,1,1,2,0.5,0,,
615,615,33021,Los Angeles Valiant,Seoul Dynasty,OWL 2020 Regular Season,Seoul Dynasty,2020-03-28,True,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.0,43.0,34.0,39.0,35.0,77.0,74.0,0.5584415584415584,0.527027027027027,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,3.0,2.0,3.0,0.4,0.4,5.0,5.0,4.0,6.0,0.5,0.4,12.0,8.0,9.0,11.0,0.6,0.45,13.0,8.0,3,3,6,0.5,1,,
616,616,32813,San Francisco Shock,Los Angeles Gladiators,OWL 2020 Regular Season,Los Angeles Gladiators,2020-03-28,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,53.0,31.0,44.0,34.0,84.0,78.0,0.6309523809523809,0.5641025641025641,3.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,2.0,3.0,1.0,0.4,9.0,1.0,4.0,6.0,0.9,0.4,17.0,3.0,9.0,11.0,0.85,0.45,3.0,5.0,3,4,7,0.42857142857142855,1,,
617,617,31000,Chengdu Hunters,Shanghai Dragons,OWL 2020 Regular Season,Chengdu Hunters,2020-03-29,True,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,17.0,18.0,57.0,30.0,75.0,0.43333333333333335,0.24,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,1.0,4.0,2.0,3.0,0.2,0.4,4.0,6.0,3.0,7.0,0.4,0.3,8.0,12.0,11.0,9.0,0.4,0.55,12.0,11.0,0,2,2,0.0,0,399,-625
618,618,31058,Hangzhou Spark,Guangzhou Charge,OWL 2020 Regular Season,Guangzhou Charge,2020-03-29,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,14.0,16.0,15.0,36.0,31.0,0.6111111111111112,0.5161290322580645,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,3.0,2.0,3.0,2.0,0.6,0.6,7.0,3.0,7.0,3.0,0.7,0.7,13.0,7.0,13.0,7.0,0.65,0.65,4.0,9.0,1,1,2,0.5,1,-196,145
619,619,31060,Florida Mayhem,Atlanta Reign,OWL 2020 Regular Season,Atlanta Reign,2020-03-29,True,2.0,3.0,2.0,1.0,5.0,3.0,0.4,0.6666666666666666,15.0,58.0,19.0,16.0,73.0,35.0,0.2054794520547945,0.5428571428571428,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,2.0,3.0,2.0,3.0,0.4,0.4,6.0,4.0,7.0,3.0,0.6,0.7,7.0,13.0,12.0,8.0,0.35,0.6,20.0,6.0,0,2,2,0.0,1,341,-526
620,620,32857,Seoul Dynasty,Los Angeles Gladiators,OWL 2020 Regular Season,Seoul Dynasty,2020-03-29,True,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,40.0,35.0,45.0,34.0,75.0,79.0,0.5333333333333333,0.569620253164557,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,3.0,2.0,3.0,0.4,0.4,5.0,5.0,5.0,5.0,0.5,0.5,10.0,10.0,10.0,10.0,0.5,0.5,8.0,5.0,3,3,6,0.5,0,-104,-127
621,621,32814,Los Angeles Valiant,San Francisco Shock,OWL 2020 Regular Season,Los Angeles Valiant,2020-03-29,True,1.0,2.0,1.0,1.0,3.0,2.0,0.3333333333333333,0.5,43.0,35.0,53.0,32.0,78.0,85.0,0.5512820512820513,0.6235294117647059,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,1.0,4.0,4.0,1.0,0.2,0.8,5.0,5.0,8.0,2.0,0.5,0.8,12.0,8.0,16.0,4.0,0.6,0.8,13.0,3.0,4,3,7,0.5714285714285714,0,,
622,622,31054,Toronto Defiant,Washington Justice,OWL 2020 Regular Season,Toronto Defiant,2020-04-04,True,2.0,4.0,2.0,4.0,6.0,6.0,0.3333333333333333,0.3333333333333333,10.0,25.0,10.0,24.0,35.0,34.0,0.2857142857142857,0.29411764705882354,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,4.0,2.0,3.0,0.2,0.4,2.0,8.0,5.0,5.0,0.2,0.5,3.0,17.0,8.0,12.0,0.15,0.4,17.0,17.0,1,1,2,0.5,0,131,-175
623,623,31071,Los Angeles Gladiators,Dallas Fuel,OWL 2020 Regular Season,Los Angeles Gladiators,2020-04-04,True,1.0,2.0,0.0,2.0,3.0,2.0,0.3333333333333333,0.0,45.0,35.0,22.0,50.0,80.0,72.0,0.5625,0.3055555555555556,1.0,2.0,0.0,3.0,0.3333333333333333,0.0,1.0,4.0,0.0,5.0,0.2,0.0,4.0,6.0,0.0,10.0,0.4,0.0,10.0,10.0,4.0,16.0,0.5,0.2,5.0,15.0,4,2,6,0.6666666666666666,0,-455,305
624,624,32804,Los Angeles Valiant,San Francisco Shock,OWL 2020 Regular Season,San Francisco Shock,2020-04-04,True,2.0,2.0,1.0,2.0,4.0,3.0,0.5,0.3333333333333333,44.0,35.0,53.0,33.0,79.0,86.0,0.5569620253164557,0.6162790697674418,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,2.0,3.0,3.0,2.0,0.4,0.6,5.0,5.0,7.0,3.0,0.5,0.7,12.0,8.0,16.0,4.0,0.6,0.8,13.0,3.0,5,3,8,0.625,1,194,-294
625,625,32864,Shanghai Dragons,Hangzhou Spark,OWL 2020 Regular Season,Shanghai Dragons,2020-04-05,True,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,18.0,58.0,22.0,15.0,76.0,37.0,0.2368421052631579,0.5945945945945946,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,3.0,3.0,2.0,0.4,0.6,3.0,7.0,7.0,3.0,0.3,0.7,10.0,10.0,12.0,8.0,0.5,0.6,11.0,4.0,0,2,2,0.0,0,-217,163
626,626,32863,Chengdu Hunters,Guangzhou Charge,OWL 2020 Regular Season,Guangzhou Charge,2020-04-05,True,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,14.0,17.0,17.0,15.0,31.0,32.0,0.4516129032258064,0.53125,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,3.0,3.0,2.0,0.4,0.6,5.0,5.0,7.0,3.0,0.5,0.7,9.0,11.0,14.0,6.0,0.45,0.7,12.0,9.0,1,2,3,0.3333333333333333,1,-133,100
627,627,31073,Houston Outlaws,Paris Eternal,OWL 2020 Regular Season,Paris Eternal,2020-04-05,True,2.0,5.0,4.0,2.0,7.0,6.0,0.2857142857142857,0.6666666666666666,33.0,44.0,15.0,18.0,77.0,33.0,0.42857142857142855,0.4545454545454545,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,2.0,3.0,4.0,1.0,0.4,0.8,2.0,8.0,6.0,4.0,0.2,0.6,7.0,13.0,10.0,10.0,0.35,0.5,16.0,14.0,2,1,3,0.6666666666666666,1,138,-182
628,628,31059,Philadelphia Fusion,Washington Justice,OWL 2020 Regular Season,Philadelphia Fusion,2020-04-05,True,5.0,1.0,2.0,5.0,6.0,7.0,0.8333333333333334,0.2857142857142857,50.0,36.0,10.0,25.0,86.0,35.0,0.5813953488372093,0.2857142857142857,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,4.0,1.0,1.0,4.0,0.8,0.2,6.0,4.0,4.0,6.0,0.6,0.4,12.0,8.0,8.0,12.0,0.6,0.4,10.0,17.0,3,0,3,1.0,0,-400,282
629,629,32817,Dallas Fuel,Los Angeles Valiant,OWL 2020 Regular Season,Dallas Fuel,2020-04-05,True,0.0,3.0,2.0,3.0,3.0,5.0,0.0,0.4,22.0,51.0,44.0,36.0,73.0,80.0,0.3013698630136986,0.55,0.0,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,5.0,2.0,3.0,0.0,0.4,0.0,10.0,5.0,5.0,0.0,0.5,3.0,17.0,12.0,8.0,0.15,0.6,15.0,13.0,2,5,7,0.2857142857142857,0,209,-286
630,630,32832,Chengdu Hunters,Shanghai Dragons,OWL 2020 Regular Season,Shanghai Dragons,2020-04-06,True,1.0,2.0,2.0,1.0,3.0,3.0,0.3333333333333333,0.6666666666666666,14.0,18.0,19.0,58.0,32.0,77.0,0.4375,0.24675324675324675,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,2.0,3.0,3.0,2.0,0.4,0.6,4.0,6.0,3.0,7.0,0.4,0.3,9.0,11.0,10.0,10.0,0.45,0.5,12.0,11.0,1,2,3,0.3333333333333333,1,254,-357
631,631,32833,Guangzhou Charge,Hangzhou Spark,OWL 2020 Regular Season,Hangzhou Spark,2020-04-06,True,2.0,1.0,1.0,2.0,3.0,3.0,0.6666666666666666,0.3333333333333333,18.0,15.0,22.0,16.0,33.0,38.0,0.5454545454545454,0.5789473684210527,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,3.0,2.0,2.0,3.0,0.6,0.4,7.0,3.0,6.0,4.0,0.7,0.6,14.0,6.0,12.0,8.0,0.7,0.6,9.0,4.0,2,1,3,0.6666666666666666,1,-141,106
632,632,32854,Hangzhou Spark,Chengdu Hunters,OWL 2020 Regular Season,Hangzhou Spark,2020-04-11,True,2.0,2.0,1.0,3.0,4.0,4.0,0.5,0.25,23.0,16.0,14.0,19.0,39.0,33.0,0.5897435897435898,0.42424242424242425,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,3.0,1.0,4.0,0.4,0.2,6.0,4.0,3.0,7.0,0.6,0.3,12.0,8.0,8.0,12.0,0.6,0.4,4.0,12.0,3,0,3,1.0,0,-122,-110
633,633,33022,Vancouver Titans,Guangzhou Charge,OWL 2020 Regular Season,Guangzhou Charge,2020-04-11,True,2.0,0.0,2.0,2.0,2.0,4.0,1.0,0.5,36.0,6.0,18.0,16.0,42.0,34.0,0.8571428571428571,0.5294117647058824,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,4.0,1.0,3.0,2.0,0.8,0.6,8.0,2.0,7.0,3.0,0.8,0.7,15.0,5.0,13.0,7.0,0.75,0.65,1.0,9.0,2,0,2,1.0,1,-400,275
634,634,31094,Philadelphia Fusion,Paris Eternal,OWL 2020 Regular Season,Philadelphia Fusion,2020-04-11,True,6.0,1.0,5.0,2.0,7.0,7.0,0.8571428571428571,0.7142857142857143,51.0,36.0,16.0,18.0,87.0,34.0,0.5862068965517241,0.4705882352941176,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,4.0,1.0,4.0,1.0,0.8,0.8,7.0,3.0,7.0,3.0,0.7,0.7,13.0,7.0,10.0,10.0,0.65,0.5,10.0,14.0,1,2,3,0.3333333333333333,0,-208,156
635,635,31087,Houston Outlaws,Boston Uprising,OWL 2020 Regular Season,Houston Outlaws,2020-04-11,True,2.0,6.0,1.0,5.0,8.0,6.0,0.25,0.16666666666666666,33.0,45.0,37.0,43.0,78.0,80.0,0.4230769230769231,0.4625,2.0,1.0,0.0,3.0,0.6666666666666666,0.0,2.0,3.0,1.0,4.0,0.4,0.2,2.0,8.0,1.0,9.0,0.2,0.1,6.0,14.0,2.0,18.0,0.3,0.1,16.0,19.0,4,3,7,0.5714285714285714,0,-263,194
636,636,33071,Washington Justice,Dallas Fuel,OWL 2020 Regular Season,Dallas Fuel,2020-04-11,True,2.0,6.0,1.0,3.0,8.0,4.0,0.25,0.25,10.0,26.0,23.0,51.0,36.0,74.0,0.2777777777777778,0.3108108108108108,0.0,3.0,1.0,2.0,0.0,0.3333333333333333,1.0,4.0,1.0,4.0,0.2,0.2,3.0,7.0,1.0,9.0,0.3,0.1,8.0,12.0,3.0,17.0,0.4,0.15,17.0,15.0,0,1,1,0.0,1,,
637,637,33081,Chengdu Hunters,Vancouver Titans,OWL 2020 Regular Season,Chengdu Hunters,2020-04-12,True,1.0,4.0,2.0,1.0,5.0,3.0,0.2,0.6666666666666666,14.0,20.0,36.0,7.0,34.0,43.0,0.4117647058823529,0.8372093023255814,0.0,3.0,2.0,1.0,0.0,0.6666666666666666,1.0,4.0,3.0,2.0,0.2,0.6,3.0,7.0,7.0,3.0,0.3,0.7,8.0,12.0,14.0,6.0,0.4,0.7,12.0,1.0,0,2,2,0.0,0,167,-222
638,638,32852,Shanghai Dragons,Guangzhou Charge,OWL 2020 Regular Season,Shanghai Dragons,2020-04-12,True,3.0,1.0,3.0,2.0,4.0,5.0,0.75,0.6,20.0,58.0,19.0,16.0,78.0,35.0,0.2564102564102564,0.5428571428571428,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,4.0,1.0,3.0,2.0,0.8,0.6,4.0,6.0,7.0,3.0,0.4,0.7,11.0,9.0,13.0,7.0,0.55,0.65,11.0,9.0,2,1,3,0.6666666666666666,0,-323,235
639,639,31093,Houston Outlaws,Toronto Defiant,OWL 2020 Regular Season,Houston Outlaws,2020-04-12,True,3.0,6.0,3.0,4.0,9.0,7.0,0.3333333333333333,0.42857142857142855,34.0,45.0,11.0,25.0,79.0,36.0,0.4303797468354431,0.3055555555555556,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,3.0,2.0,2.0,3.0,0.6,0.4,3.0,7.0,3.0,7.0,0.3,0.3,6.0,14.0,4.0,16.0,0.3,0.2,16.0,17.0,2,1,3,0.6666666666666666,0,131,-172
640,640,31064,Philadelphia Fusion,Atlanta Reign,OWL 2020 Regular Season,Philadelphia Fusion,2020-04-12,True,7.0,1.0,3.0,1.0,8.0,4.0,0.875,0.75,52.0,36.0,20.0,16.0,88.0,36.0,0.5909090909090909,0.5555555555555556,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,4.0,1.0,3.0,2.0,0.8,0.6,8.0,2.0,7.0,3.0,0.8,0.7,13.0,7.0,13.0,7.0,0.65,0.65,10.0,6.0,3,0,3,1.0,0,-192,147
641,641,32841,San Francisco Shock,Los Angeles Gladiators,OWL 2020 Regular Season,San Francisco Shock,2020-04-13,True,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5,54.0,33.0,46.0,35.0,87.0,81.0,0.6206896551724138,0.5679012345679012,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,3.0,2.0,2.0,3.0,0.6,0.4,7.0,3.0,5.0,5.0,0.7,0.5,16.0,4.0,10.0,10.0,0.8,0.5,3.0,5.0,3,5,8,0.375,0,-204,154
642,642,32862,Atlanta Reign,Washington Justice,OWL 2020 Regular Season,Atlanta Reign,2020-04-16,True,3.0,2.0,2.0,7.0,5.0,9.0,0.6,0.2222222222222222,20.0,17.0,10.0,27.0,37.0,37.0,0.5405405405405406,0.2702702702702703,2.0,1.0,0.0,3.0,0.6666666666666666,0.0,3.0,2.0,1.0,4.0,0.6,0.2,6.0,4.0,3.0,7.0,0.6,0.3,13.0,7.0,8.0,12.0,0.65,0.4,6.0,17.0,2,0,2,1.0,0,-1111,606
643,643,32861,Los Angeles Gladiators,Los Angeles Valiant,OWL 2020 Regular Season,Los Angeles Gladiators,2020-04-17,True,2.0,3.0,2.0,4.0,5.0,6.0,0.4,0.3333333333333333,46.0,36.0,44.0,37.0,82.0,81.0,0.5609756097560976,0.5432098765432098,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,3.0,2.0,3.0,0.4,0.4,4.0,6.0,4.0,6.0,0.4,0.4,10.0,10.0,11.0,9.0,0.5,0.55,5.0,13.0,3,4,7,0.42857142857142855,0,-222,166
644,644,32856,Florida Mayhem,Paris Eternal,OWL 2020 Regular Season,Florida Mayhem,2020-04-17,True,2.0,4.0,5.0,3.0,6.0,8.0,0.3333333333333333,0.625,15.0,59.0,16.0,19.0,74.0,35.0,0.20270270270270271,0.4571428571428571,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,1.0,4.0,3.0,2.0,0.2,0.6,5.0,5.0,6.0,4.0,0.5,0.6,7.0,13.0,9.0,11.0,0.35,0.45,20.0,14.0,0,2,2,0.0,0,250,-345
645,645,32855,Boston Uprising,Toronto Defiant,OWL 2020 Regular Season,Toronto Defiant,2020-04-18,True,1.0,6.0,3.0,5.0,7.0,8.0,0.14285714285714285,0.375,37.0,44.0,11.0,26.0,81.0,37.0,0.4567901234567901,0.2972972972972973,0.0,3.0,2.0,1.0,0.0,0.6666666666666666,0.0,5.0,2.0,3.0,0.0,0.4,1.0,9.0,3.0,7.0,0.1,0.3,2.0,18.0,4.0,16.0,0.1,0.2,19.0,17.0,1,2,3,0.3333333333333333,1,200,-278
